41042837;41.15168;-7.776904;-0.1357326;0.7182323
41042841;41.15163;-7.77703;-0.1357348;0.7182315
41042848;41.15243;-7.7771;-0.135736;0.7182454
41042854;41.15241;-7.777233;-0.1357383;0.7182451
41042861;41.15321;-7.777152;-0.1357369;0.7182591
41042866;41.15321;-7.777294;-0.1357394;0.7182591
41042874;41.15377;-7.777082;-0.1357357;0.7182689
41042877;41.15379;-7.77723;-0.1357383;0.7182691
41042885;41.15434;-7.776946;-0.1357333;0.7182786
41042894;41.15436;-7.777076;-0.1357356;0.7182791
41042911;41.15521;-7.776569;-0.1357267;0.718294
41042916;41.15525;-7.7767;-0.135729;0.7182947
41042919;41.15585;-7.776125;-0.135719;0.718305
41042923;41.1559;-7.776223;-0.1357207;0.7183059
41042935;41.15653;-7.775475;-0.1357076;0.718317
41042940;41.15659;-7.775568;-0.1357093;0.718318
41042946;41.15715;-7.774708;-0.1356943;0.7183277
41042949;41.15722;-7.774801;-0.1356959;0.718329
41042957;41.15771;-7.773932;-0.1356807;0.7183377
41042959;41.15779;-7.774024;-0.1356823;0.718339
41042963;41.15807;-7.773477;-0.1356728;0.7183437
41042965;41.15815;-7.773593;-0.1356748;0.7183452
41042967;41.15848;-7.773108;-0.1356663;0.7183509
41042968;41.15854;-7.773237;-0.1356686;0.718352
41042976;41.15891;-7.772889;-0.1356625;0.7183585
41042979;41.15895;-7.77302;-0.1356648;0.7183593
41042984;41.15934;-7.772778;-0.1356606;0.7183659
41042989;41.15935;-7.772927;-0.1356632;0.7183662
41042994;41.15974;-7.772771;-0.1356605;0.7183729
41042996;41.15972;-7.772911;-0.1356629;0.7183726
41043004;41.16048;-7.772831;-0.1356615;0.7183858
41043009;41.16048;-7.772986;-0.1356642;0.7183858
41055538;41.16092;-7.772768;-0.1356604;0.7183935
41055544;41.16093;-7.772909;-0.1356629;0.7183938
41055545;41.16121;-7.77264;-0.1356582;0.7183986
41055547;41.16125;-7.772777;-0.1356606;0.7183994
41055554;41.16163;-7.772339;-0.1356529;0.718406
41055558;41.16168;-7.772493;-0.1356556;0.7184069
41055567;41.1624;-7.771749;-0.1356426;0.7184194
41055570;41.16246;-7.771887;-0.135645;0.7184204
41055579;41.16276;-7.771532;-0.1356388;0.7184257
41055583;41.16282;-7.771673;-0.1356413;0.7184266
41055596;41.16315;-7.771352;-0.1356357;0.7184326
41055600;41.16319;-7.771506;-0.1356384;0.7184332
41055605;41.16355;-7.77123;-0.1356336;0.7184395
41055607;41.16356;-7.771382;-0.1356362;0.7184396
41055615;41.16412;-7.771121;-0.1356317;0.7184494
41055620;41.16414;-7.771278;-0.1356344;0.7184498
41055628;41.16473;-7.771085;-0.135631;0.7184601
41055631;41.16474;-7.771243;-0.1356338;0.7184603
41055639;41.16605;-7.77106;-0.1356306;0.7184832
41055642;41.16606;-7.771208;-0.1356332;0.7184833
41055659;41.16744;-7.771007;-0.1356297;0.7185074
41055662;41.16705;-7.771183;-0.1356327;0.7185006
41055666;41.1678;-7.770985;-0.1356293;0.7185137
41055669;41.16782;-7.771144;-0.1356321;0.718514
41055678;41.16833;-7.770877;-0.1356274;0.718523
41055680;41.16835;-7.771026;-0.13563;0.7185233
41055691;41.16891;-7.770675;-0.1356239;0.718533
41055696;41.16895;-7.770821;-0.1356264;0.7185337
41055705;41.16959;-7.770331;-0.1356179;0.7185449
41055708;41.16966;-7.770442;-0.1356198;0.7185461
41055714;41.17096;-7.769341;-0.1356006;0.7185687
41055718;41.17102;-7.769464;-0.1356027;0.7185699
41055728;41.17253;-7.768132;-0.1355795;0.7185962
41055731;41.1726;-7.768301;-0.1355824;0.7185975
41055743;41.17295;-7.767714;-0.1355722;0.7186036
41055745;41.17308;-7.767832;-0.1355743;0.7186059
41055749;41.17334;-7.767246;-0.135564;0.7186103
41055752;41.17347;-7.767358;-0.135566;0.7186126
41055766;41.17366;-7.766752;-0.1355554;0.7186159
41055768;41.1738;-7.766832;-0.1355568;0.7186184
41055776;41.1741;-7.765826;-0.1355392;0.7186235
41055780;41.17424;-7.765894;-0.1355404;0.718626
41055788;41.17437;-7.764917;-0.1355234;0.7186283
41055793;41.17452;-7.764968;-0.1355243;0.718631
41055798;41.17451;-7.764165;-0.1355102;0.7186309
41055801;41.17466;-7.764199;-0.1355108;0.7186335
41055808;41.17458;-7.763429;-0.1354974;0.7186319
41055812;41.17472;-7.763445;-0.1354977;0.7186345
41055821;41.17456;-7.762681;-0.1354843;0.7186317
41055822;41.17471;-7.762682;-0.1354844;0.7186343
41055828;41.17442;-7.761697;-0.1354672;0.7186292
41055832;41.17459;-7.76166;-0.1354665;0.7186321
41055845;41.17416;-7.760654;-0.135449;0.7186247
41055847;41.17428;-7.760615;-0.1354483;0.7186268
41055855;41.17375;-7.759737;-0.135433;0.7186176
41055857;41.17386;-7.759676;-0.1354319;0.7186194
41055866;41.17329;-7.758848;-0.1354174;0.7186095
41055870;41.17339;-7.758776;-0.1354162;0.7186112
41055879;41.17301;-7.758142;-0.1354051;0.7186046
41055882;41.17313;-7.758107;-0.1354045;0.7186066
41055904;41.17287;-7.757593;-0.1353955;0.7186021
41055908;41.17297;-7.757555;-0.1353949;0.718604
41055912;41.17276;-7.756964;-0.1353846;0.7186002
41055916;41.17286;-7.756954;-0.1353844;0.718602
41055924;41.1727;-7.756061;-0.1353688;0.7185991
41055929;41.17282;-7.756064;-0.1353689;0.7186012
41055938;41.17274;-7.755397;-0.1353572;0.7185998
41055940;41.17285;-7.755416;-0.1353575;0.7186018
41055952;41.17282;-7.754787;-0.1353466;0.7186013
41055956;41.17295;-7.754834;-0.1353474;0.7186035
41055968;41.17298;-7.754162;-0.1353357;0.7186041
41055970;41.1731;-7.754188;-0.1353361;0.7186062
41055979;41.17331;-7.753307;-0.1353207;0.7186098
41055981;41.17342;-7.753362;-0.1353217;0.7186118
41055990;41.17376;-7.752483;-0.1353064;0.7186177
41055993;41.17385;-7.752584;-0.1353081;0.7186192
41056001;41.17427;-7.751802;-0.1352945;0.7186267
41056002;41.17437;-7.751918;-0.1352965;0.7186282
41056009;41.17492;-7.751249;-0.1352848;0.7186379
41056016;41.17498;-7.751406;-0.1352876;0.718639
41056026;41.17557;-7.750823;-0.1352774;0.7186493
41056028;41.17562;-7.750982;-0.1352801;0.7186501
41056033;41.17606;-7.750628;-0.135274;0.7186577
41056037;41.17609;-7.750789;-0.1352768;0.7186583
41056044;41.17654;-7.750507;-0.1352719;0.7186661
41056048;41.17654;-7.75068;-0.1352749;0.7186663
41056058;41.177;-7.750464;-0.1352711;0.7186742
41056066;41.177;-7.750637;-0.1352741;0.7186742
41056079;41.1787;-7.750486;-0.1352715;0.7187039
41056083;41.1787;-7.750666;-0.1352746;0.7187038
41056094;41.18062;-7.75054;-0.1352724;0.7187374
41056098;41.18061;-7.75071;-0.1352754;0.7187372
41056111;41.18113;-7.75056;-0.1352728;0.7187462
41056116;41.18113;-7.750739;-0.1352759;0.7187463
41056118;41.18188;-7.750557;-0.1352727;0.7187594
41056122;41.18187;-7.750731;-0.1352758;0.7187592
41056131;41.18235;-7.750511;-0.1352719;0.7187676
41056140;41.18237;-7.750681;-0.1352749;0.7187679
41056148;41.18305;-7.75036;-0.1352693;0.7187799
41056152;41.18305;-7.750535;-0.1352724;0.7187799
41056160;41.18371;-7.75012;-0.1352651;0.7187913
41056163;41.18375;-7.750288;-0.135268;0.718792
41056174;41.18438;-7.749796;-0.1352594;0.7188031
41056177;41.18441;-7.749953;-0.1352622;0.7188036
41056186;41.18499;-7.749406;-0.1352527;0.7188137
41056190;41.18506;-7.74955;-0.1352552;0.718815
41056203;41.18563;-7.748978;-0.1352452;0.7188248
41056207;41.1857;-7.749129;-0.1352478;0.718826
41056217;41.18627;-7.748648;-0.1352394;0.7188361
41056220;41.18631;-7.7488;-0.1352421;0.7188368
41056228;41.18675;-7.748491;-0.1352367;0.7188444
41056231;41.18677;-7.748651;-0.1352395;0.7188448
41056239;41.18748;-7.748352;-0.1352343;0.7188572
41056243;41.18747;-7.748527;-0.1352373;0.7188569
41056249;41.18795;-7.748363;-0.1352344;0.7188654
41056253;41.18793;-7.748525;-0.1352373;0.7188649
41056268;41.18843;-7.748405;-0.1352352;0.7188737
41056272;41.1884;-7.748573;-0.1352381;0.7188731
41056281;41.18909;-7.748575;-0.1352382;0.7188852
41056284;41.18904;-7.748727;-0.1352408;0.7188845
41056292;41.18975;-7.748884;-0.1352435;0.7188968
41056296;41.18967;-7.749024;-0.135246;0.7188954
41056305;41.19017;-7.749156;-0.1352483;0.7189041
41056310;41.19009;-7.749286;-0.1352506;0.7189027
41056325;41.19079;-7.749658;-0.1352571;0.7189149
41056330;41.19071;-7.74979;-0.1352593;0.7189135
41056334;41.19139;-7.75014;-0.1352655;0.7189254
41056338;41.19131;-7.750271;-0.1352677;0.718924
41056348;41.19183;-7.750397;-0.13527;0.718933
41056351;41.19176;-7.750543;-0.1352725;0.7189319
41056362;41.19228;-7.750583;-0.1352732;0.718941
41056366;41.19224;-7.75073;-0.1352758;0.7189403
41056376;41.19273;-7.750707;-0.1352754;0.7189488
41056382;41.19272;-7.750878;-0.1352783;0.7189485
41056393;41.19341;-7.750779;-0.1352766;0.7189607
41056404;41.1934;-7.750952;-0.1352796;0.7189604
41056412;41.19415;-7.75076;-0.1352763;0.7189735
41056421;41.19416;-7.750942;-0.1352794;0.7189738
41056430;41.1948;-7.750672;-0.1352747;0.7189848
41056431;41.19481;-7.750842;-0.1352777;0.718985
41056441;41.19548;-7.750495;-0.1352717;0.7189968
41056445;41.19551;-7.75066;-0.1352745;0.7189974
41056454;41.19612;-7.750241;-0.1352672;0.719008
41056458;41.19618;-7.750402;-0.13527;0.719009
41056468;41.1968;-7.749881;-0.1352609;0.7190199
41056472;41.19687;-7.750035;-0.1352636;0.719021
41056488;41.19739;-7.749481;-0.135254;0.7190301
41056492;41.19747;-7.749606;-0.1352561;0.7190315
41056497;41.19818;-7.748837;-0.1352427;0.7190439
41056501;41.19824;-7.748978;-0.1352452;0.719045
41056511;41.19917;-7.748065;-0.1352292;0.7190612
41056516;41.19921;-7.748221;-0.135232;0.7190619
41056528;41.19982;-7.747703;-0.1352229;0.7190725
41056530;41.19984;-7.747864;-0.1352257;0.7190729
41056542;41.20051;-7.74741;-0.1352178;0.7190845
41056547;41.20054;-7.747571;-0.1352206;0.7190851
41056559;41.20184;-7.746891;-0.1352088;0.7191077
41056566;41.20188;-7.747054;-0.1352116;0.7191084
41056583;41.20247;-7.746553;-0.1352029;0.7191187
41056588;41.20252;-7.746702;-0.1352054;0.7191197
41056593;41.20321;-7.746056;-0.1351942;0.7191317
41056598;41.20328;-7.746184;-0.1351964;0.7191328
41056608;41.20367;-7.745689;-0.1351878;0.7191396
41056613;41.20376;-7.745813;-0.13519;0.7191412
41056622;41.20695;-7.742651;-0.1351348;0.7191969
41056627;41.20703;-7.74277;-0.1351368;0.7191983
41056637;41.20734;-7.742096;-0.1351251;0.7192038
41056642;41.20746;-7.74219;-0.1351267;0.7192059
41064831;41.20761;-7.741693;-0.135118;0.7192084
41064835;41.20771;-7.741779;-0.1351195;0.7192102
41064840;41.20784;-7.741206;-0.1351095;0.7192124
41064843;41.20795;-7.741281;-0.1351108;0.7192144
41064855;41.20803;-7.74073;-0.1351012;0.7192158
41064860;41.20815;-7.740795;-0.1351024;0.7192179
41064871;41.20819;-7.74026;-0.135093;0.7192187
41064876;41.20831;-7.74031;-0.1350939;0.7192207
41064887;41.20839;-7.739497;-0.1350797;0.7192221
41064892;41.2085;-7.739542;-0.1350805;0.7192241
41064901;41.20854;-7.738978;-0.1350707;0.7192247
41064904;41.20866;-7.739028;-0.1350715;0.7192267
41064908;41.20869;-7.73852;-0.1350626;0.7192274
41064911;41.20882;-7.738573;-0.1350636;0.7192295
41064924;41.20889;-7.738037;-0.1350542;0.7192309
41064929;41.20901;-7.738114;-0.1350556;0.7192329
41064938;41.20924;-7.737384;-0.1350428;0.7192369
41064942;41.20935;-7.737472;-0.1350444;0.7192388
41064950;41.20954;-7.736956;-0.1350354;0.7192421
41064954;41.20963;-7.737061;-0.1350372;0.7192438
41064966;41.20999;-7.736384;-0.1350254;0.71925
41064969;41.21006;-7.736511;-0.1350276;0.7192512
41064991;41.21047;-7.735904;-0.135017;0.7192584
41064994;41.21055;-7.736029;-0.1350192;0.7192597
41065002;41.21105;-7.735478;-0.1350096;0.7192685
41065005;41.21112;-7.735618;-0.135012;0.7192697
41065013;41.21163;-7.735163;-0.1350041;0.7192786
41065016;41.21167;-7.735326;-0.1350069;0.7192793
41065021;41.21226;-7.734951;-0.1350004;0.7192897
41065025;41.21229;-7.735123;-0.1350034;0.7192901
41065036;41.21312;-7.734782;-0.1349974;0.7193046
41065044;41.2131;-7.73496;-0.1350005;0.7193044
41065051;41.21376;-7.734741;-0.1349967;0.7193158
41065055;41.21377;-7.734907;-0.1349996;0.719316
41065061;41.21442;-7.734735;-0.1349966;0.7193273
41065063;41.21443;-7.734907;-0.1349996;0.7193275
41065067;41.21508;-7.734783;-0.1349974;0.7193389
41065069;41.21507;-7.734948;-0.1350003;0.7193387
41065089;41.21549;-7.734832;-0.1349983;0.719346
41065093;41.21548;-7.735003;-0.1350013;0.7193459
41065099;41.21616;-7.73498;-0.1350009;0.7193577
41065103;41.21611;-7.735131;-0.1350035;0.7193569
41065116;41.21683;-7.73517;-0.1350042;0.7193694
41065120;41.21678;-7.73533;-0.135007;0.7193685
41065128;41.21752;-7.735423;-0.1350086;0.7193815
41065132;41.21748;-7.735578;-0.1350113;0.7193807
41065141;41.21825;-7.735651;-0.1350126;0.7193942
41065145;41.2182;-7.735806;-0.1350153;0.7193934
41065156;41.21876;-7.735723;-0.1350138;0.7194031
41065163;41.21874;-7.735899;-0.1350169;0.7194028
41065170;41.21954;-7.735699;-0.1350134;0.7194167
41065173;41.21954;-7.735872;-0.1350164;0.7194166
41065183;41.22011;-7.735595;-0.1350116;0.7194266
41065188;41.22012;-7.73574;-0.1350141;0.7194269
41065199;41.22094;-7.735249;-0.1350056;0.7194412
41065204;41.22099;-7.735382;-0.1350079;0.7194419
41065215;41.22147;-7.735011;-0.1350014;0.7194504
41065217;41.22151;-7.735155;-0.1350039;0.7194511
41065229;41.222;-7.734859;-0.1349988;0.7194597
41065234;41.222;-7.735012;-0.1350014;0.7194597
41065245;41.22254;-7.734789;-0.1349975;0.7194691
41065250;41.22255;-7.734939;-0.1350001;0.7194691
41065264;41.22314;-7.734816;-0.134998;0.7194796
41065271;41.22312;-7.734979;-0.1350009;0.7194792
41065284;41.22374;-7.734958;-0.1350005;0.7194899
41065290;41.2237;-7.735097;-0.1350029;0.7194893
41065305;41.2243;-7.735162;-0.135004;0.7194997
41065308;41.22421;-7.735276;-0.135006;0.7194982
41065316;41.22512;-7.73547;-0.1350094;0.719514
41065320;41.22507;-7.735612;-0.1350119;0.7195132
41065330;41.22564;-7.735581;-0.1350114;0.7195232
41065334;41.22562;-7.73572;-0.1350138;0.7195229
41065344;41.22651;-7.735607;-0.1350118;0.7195384
41065349;41.22652;-7.735752;-0.1350143;0.7195385
41065360;41.22741;-7.735433;-0.1350088;0.7195539
41065364;41.22744;-7.735582;-0.1350114;0.7195545
41065371;41.22826;-7.735097;-0.1350029;0.7195688
41065373;41.22831;-7.735239;-0.1350054;0.7195697
41065380;41.22915;-7.734607;-0.1349944;0.7195844
41065384;41.2292;-7.734745;-0.1349968;0.7195853
41065393;41.23;-7.734041;-0.1349845;0.7195992
41065398;41.23006;-7.734167;-0.1349867;0.7196003
41065406;41.23078;-7.733421;-0.1349737;0.7196128
41065411;41.23083;-7.733546;-0.1349759;0.7196137
41065416;41.23156;-7.732725;-0.1349615;0.7196264
41065419;41.23161;-7.73285;-0.1349637;0.7196274
41065429;41.23312;-7.731297;-0.1349366;0.7196537
41065432;41.23319;-7.731427;-0.1349389;0.7196549
41065449;41.23446;-7.730075;-0.1349153;0.7196772
41065451;41.23452;-7.730197;-0.1349174;0.7196782
41065454;41.23555;-7.729089;-0.1348981;0.719696
41065458;41.23562;-7.729198;-0.1348999;0.7196973
41065465;41.23638;-7.728349;-0.1348851;0.7197106
41065467;41.23645;-7.728471;-0.1348873;0.7197118
41065476;41.23721;-7.727712;-0.134874;0.7197251
41065480;41.23727;-7.727834;-0.1348761;0.7197262
41065487;41.23814;-7.727133;-0.1348639;0.7197413
41065491;41.23819;-7.727259;-0.1348661;0.7197421
41065497;41.23907;-7.726673;-0.1348559;0.7197576
41065501;41.23911;-7.726811;-0.1348583;0.7197582
41065509;41.23994;-7.726292;-0.1348492;0.7197728
41065513;41.23998;-7.726435;-0.1348517;0.7197735
41065521;41.24086;-7.725889;-0.1348422;0.7197888
41065524;41.24092;-7.726017;-0.1348444;0.7197899
41065529;41.24141;-7.725531;-0.1348359;0.7197983
41065533;41.24148;-7.725646;-0.134838;0.7197996
41065537;41.24194;-7.725054;-0.1348276;0.7198076
41065539;41.24199;-7.725184;-0.1348299;0.7198085
41065549;41.24237;-7.72453;-0.1348185;0.7198151
41065551;41.24247;-7.724592;-0.1348196;0.719817
41065559;41.24274;-7.723899;-0.1348075;0.7198216
41065562;41.24285;-7.723979;-0.1348089;0.7198235
41065572;41.24306;-7.723251;-0.1347962;0.7198272
41065575;41.24317;-7.723333;-0.1347976;0.7198291
41065589;41.24336;-7.722656;-0.1347858;0.7198325
41065595;41.24347;-7.72273;-0.1347871;0.7198344
41065599;41.24376;-7.722029;-0.1347748;0.7198393
41065607;41.24387;-7.722127;-0.1347765;0.7198413
41065614;41.24417;-7.721545;-0.1347664;0.7198467
41065618;41.24426;-7.721662;-0.1347684;0.7198482
41065625;41.24469;-7.721118;-0.1347589;0.7198555
41065626;41.24478;-7.721241;-0.1347611;0.7198572
41065634;41.24518;-7.720813;-0.1347536;0.7198642
41065637;41.24524;-7.720972;-0.1347564;0.7198652
41065642;41.24602;-7.720475;-0.1347477;0.7198788
41065643;41.24606;-7.720628;-0.1347504;0.7198796
41065654;41.24679;-7.720161;-0.1347422;0.7198923
41065660;41.24684;-7.720317;-0.1347449;0.7198932
41065667;41.24732;-7.719871;-0.1347372;0.7199015
41065670;41.24738;-7.720018;-0.1347397;0.7199026
41065680;41.24789;-7.71944;-0.1347296;0.7199115
41065683;41.248;-7.719542;-0.1347314;0.7199134
41065690;41.24838;-7.718921;-0.1347206;0.71992
41065694;41.24847;-7.71903;-0.1347225;0.7199216
41065705;41.24882;-7.718318;-0.1347101;0.7199277
41065708;41.24891;-7.718422;-0.1347119;0.7199292
41065718;41.24935;-7.717453;-0.134695;0.719937
41065723;41.24947;-7.717545;-0.1346966;0.719939
41065729;41.24967;-7.716957;-0.1346863;0.7199426
41065731;41.24979;-7.717024;-0.1346875;0.7199447
41065737;41.25011;-7.716363;-0.1346759;0.7199503
41065738;41.25022;-7.716462;-0.1346777;0.7199522
41065747;41.2506;-7.715846;-0.1346669;0.7199588
41065750;41.25068;-7.715969;-0.1346691;0.7199602
41065761;41.25122;-7.715399;-0.1346591;0.7199696
41065766;41.25124;-7.715542;-0.1346616;0.7199699
41065767;41.2519;-7.715059;-0.1346532;0.7199816
41065771;41.25176;-7.715267;-0.1346568;0.719979
41065783;41.25241;-7.714901;-0.1346504;0.7199904
41065786;41.25232;-7.715079;-0.1346535;0.7199888
41065788;41.25294;-7.714791;-0.1346485;0.7199997
41065791;41.25293;-7.714952;-0.1346513;0.7199994
41065799;41.25378;-7.714657;-0.1346462;0.7200143
41065803;41.25381;-7.714808;-0.1346488;0.7200148
41065810;41.25438;-7.714527;-0.1346439;0.7200247
41065813;41.25441;-7.714674;-0.1346465;0.7200254
41065821;41.25499;-7.714297;-0.1346399;0.7200355
41065825;41.25503;-7.714443;-0.1346424;0.7200361
41065831;41.25563;-7.713943;-0.1346337;0.7200466
41065836;41.25567;-7.714077;-0.134636;0.7200473
41065841;41.2561;-7.713611;-0.1346279;0.7200547
41065844;41.25616;-7.713721;-0.1346298;0.7200559
41065849;41.25723;-7.712643;-0.134611;0.7200745
41065853;41.25732;-7.712732;-0.1346126;0.7200761
41065860;41.25862;-7.71144;-0.13459;0.7200987
41065864;41.25868;-7.711559;-0.1345921;0.7200999
41065870;41.25926;-7.710897;-0.1345806;0.7201099
41065872;41.25933;-7.711008;-0.1345825;0.7201111
41065879;41.26012;-7.710154;-0.1345676;0.7201249
41065882;41.26027;-7.710205;-0.1345685;0.7201275
41065894;41.26068;-7.709672;-0.1345592;0.7201347
41065898;41.26075;-7.709793;-0.1345613;0.7201359
41065901;41.26158;-7.708879;-0.1345453;0.7201505
41065903;41.26165;-7.708992;-0.1345473;0.7201517
41065910;41.26205;-7.708386;-0.1345367;0.7201586
41065917;41.26215;-7.70847;-0.1345382;0.7201603
41065924;41.26255;-7.707724;-0.1345252;0.7201673
41065928;41.26266;-7.707788;-0.1345263;0.7201694
41065935;41.26287;-7.707192;-0.1345159;0.7201729
41065938;41.26298;-7.707235;-0.1345166;0.7201748
41065946;41.26321;-7.706477;-0.1345034;0.7201789
41065950;41.26332;-7.706504;-0.1345039;0.7201809
41065956;41.26355;-7.705574;-0.1344876;0.7201849
41065960;41.26365;-7.70562;-0.1344884;0.7201866
41065968;41.26411;-7.704041;-0.1344609;0.7201946
41065971;41.26422;-7.70408;-0.1344616;0.7201965
41065979;41.26444;-7.703344;-0.1344487;0.7202003
41065982;41.26455;-7.703384;-0.1344494;0.7202023
41065987;41.265;-7.702399;-0.1344322;0.7202101
41065989;41.26508;-7.702477;-0.1344336;0.7202116
41065995;41.26563;-7.701608;-0.1344184;0.720221
41065999;41.26572;-7.701686;-0.1344198;0.7202228
41066003;41.26636;-7.700862;-0.1344054;0.7202339
41066005;41.26643;-7.700984;-0.1344075;0.720235
41066014;41.26683;-7.700423;-0.1343977;0.720242
41066017;41.26689;-7.700543;-0.1343998;0.720243
268297934;41.15515;-7.596985;-0.1325924;0.7182929
268297949;41.15579;-7.598493;-0.1326187;0.718304
268297953;41.15593;-7.598948;-0.1326267;0.7183065
268297980;41.15648;-7.602167;-0.1326828;0.718316
268298018;41.15762;-7.606323;-0.1327554;0.7183359
268298050;41.15882;-7.61031;-0.132825;0.718357
268298066;41.15929;-7.612472;-0.1328627;0.7183651
